rsi_p,fast_p,slow_p,k_p,d_p,avg_sharpe,avg_return,avg_calmar,avg_maxdd,avg_win_rate,avg_trades,n_stocks
8,34,60,22,44,0.7288906303000342,4.885867433749728,0.39594893184712654,-0.3517346927126584,0.6441850724464577,33.44444444444444,9
8,34,70,8,20,0.6720192936952923,4.971946633107588,0.3617896943542497,-0.37227359709114277,0.6101666683560941,42.22222222222222,9
8,34,70,8,28,0.7590801357979218,6.876378565953839,0.4554116648704672,-0.3342761945155222,0.6676305575535356,37.22222222222222,9
8,34,70,8,36,0.756668484218549,5.376470251242731,0.4457605717811152,-0.33823152726760974,0.6587780353518227,35.77777777777778,9
8,34,70,8,44,0.7512009109822624,5.724616566622605,0.44606145740554015,-0.33670520690731276,0.6497877449806609,34.22222222222222,9
8,34,70,10,20,0.7121979252605554,5.169058798507272,0.4070799125001324,-0.35330069129031627,0.626606445205169,40.77777777777778,9
8,34,70,10,28,0.7878667961827998,7.038401204003594,0.48633133155911307,-0.3319247191213469,0.6666955416955417,36.111111111111114,9
8,34,70,10,36,0.7618683636164543,6.535620729138111,0.4661004112586131,-0.33084531693323593,0.6616163448271293,34.77777777777778,9
8,34,70,10,44,0.7189229032139964,5.305966253370711,0.41478905149472123,-0.3590804379401064,0.6368849560026031,33.55555555555556,9
8,34,70,14,20,0.7686719701364477,7.2823106032079785,0.47038860032820196,-0.3429302810506065,0.6427494780630884,38.77777777777778,9
8,34,70,14,28,0.7525871855892267,6.4906942536133805,0.4606872101354177,-0.3261226163179256,0.675918725189881,35.22222222222222,9
8,34,70,14,36,0.7449787819563075,7.051912121100589,0.45339251383964396,-0.3404629995178813,0.6442736185383245,33.666666666666664,9
8,34,70,14,44,0.7240912553672272,5.289606027894412,0.41574228614451747,-0.3449180679417483,0.6523593780946721,32.55555555555556,9
8,34,70,18,20,0.7664661901050698,6.8284932314039875,0.4655569667466457,-0.3316473157546487,0.6745796954259287,35.666666666666664,9
8,34,70,18,28,0.755564012475713,7.3902101619134255,0.462533859389431,-0.3410813521241096,0.6532142663191051,33.44444444444444,9
8,34,70,18,36,0.7385106541529222,6.393332269092612,0.43006282077907215,-0.3437836282903391,0.6645063572838716,32.55555555555556,9
8,34,70,18,44,0.7787164082751522,5.183155648665099,0.42148066622645836,-0.3618655650952021,0.6689638511442149,31.0,9
8,34,70,22,20,0.7532896984305336,7.080279846361056,0.462565641540204,-0.3362600568827597,0.6623296472561179,33.77777777777778,9
8,34,70,22,28,0.7832778006974306,6.764181666438936,0.4845931271322815,-0.32478538197513607,0.666256544162142,32.77777777777778,9
8,34,70,22,36,0.7454735004768476,4.9984519158129865,0.39002049899389024,-0.3751513795844349,0.6523727949961347,31.88888888888889,9
8,34,70,22,44,0.7652131409810407,4.156826397649659,0.3822391322932018,-0.3814134245761005,0.6653855439716363,30.77777777777778,9
8,40,50,8,20,0.6317139582027316,4.488169575037281,0.37992645142746845,-0.3374986962317907,0.5904365869577257,73.22222222222223,9
8,40,50,8,28,0.684618854289686,4.437038734305706,0.40303036369389367,-0.35724222188232096,0.5904440077656794,62.888888888888886,9
8,40,50,8,36,0.6475015796210575,5.837035883372987,0.3752050673811821,-0.3639122563663136,0.5869126132350675,57.111111111111114,9
8,40,50,8,44,0.7013870823741165,7.85616172178176,0.4329338557368679,-0.3549261614921477,0.6149694905633604,55.55555555555556,9
8,40,50,10,20,0.6057809059692597,3.4711372391538102,0.35708682302225075,-0.3574602393330905,0.5988524744690866,69.11111111111111,9
8,40,50,10,28,0.6569681606905756,3.674211829276431,0.3888976952801234,-0.34630110044003337,0.5850561589353278,58.77777777777778,9
8,40,50,10,36,0.6537319698775821,5.361426192773907,0.38844690919698466,-0.3611651136268942,0.5994453049806953,54.666666666666664,9
8,40,50,10,44,0.700167684500679,7.899541039019752,0.4570210109602492,-0.3308489975172895,0.6208145399749966,51.77777777777778,9
8,40,50,14,20,0.6441814600865674,3.8279169909436326,0.37783594807811544,-0.34254701977731616,0.5962629070750296,61.111111111111114,9
8,40,50,14,28,0.6367111099009626,4.056342555421248,0.4054118159961015,-0.329476472264133,0.6076156231715311,53.333333333333336,9
8,40,50,14,36,0.6780234619711573,7.556247263508889,0.4586998399788205,-0.3240778230204313,0.6316283936742546,48.333333333333336,9
8,40,50,14,44,0.7316405457161058,6.7425407742602355,0.46754267273724026,-0.3251633040503248,0.6565055401123893,45.666666666666664,9
8,40,50,18,20,0.6426373567867832,3.5254406327620185,0.3890643796415386,-0.3326028528192237,0.6002254320739147,55.111111111111114,9
8,40,50,18,28,0.7131450813871427,4.9048717798831705,0.4397728995435346,-0.33368225272371516,0.6404241882003875,48.77777777777778,9
8,40,50,18,36,0.7287252794098236,5.955400816222421,0.45905765336680115,-0.331028878591693,0.6448705407175406,44.44444444444444,9
8,40,50,18,44,0.6973570695241076,4.701718326868086,0.4261373994517689,-0.33478497344042446,0.6492279867548061,42.0,9
8,40,50,22,20,0.672187811018175,4.789683627913351,0.3926316833438111,-0.34861933041957277,0.6309058966376148,49.666666666666664,9
8,40,50,22,28,0.729523738043195,6.353345920721548,0.45487258714399154,-0.3450114058601571,0.6400002489256318,45.44444444444444,9
8,40,50,22,36,0.7437376872464264,6.504204119383141,0.47304581628081305,-0.33692719080744055,0.6548421503087463,41.111111111111114,9
8,40,50,22,44,0.7077613957262195,4.168250691026443,0.3729499107524652,-0.3689089979055744,0.6645504449666016,38.333333333333336,9
8,40,60,8,20,0.6800988591868261,3.823127655510435,0.40569296068183375,-0.3387999357101865,0.6092853472260312,54.0,9
8,40,60,8,28,0.6879001386294192,5.458570693185945,0.42263428437152417,-0.33745948618427574,0.6538258612109661,47.111111111111114,9
8,40,60,8,36,0.7387071176102281,7.586557665725838,0.4830121032188121,-0.32196749307058464,0.6433226066577074,41.888888888888886,9
8,40,60,8,44,0.7445168399416744,6.703350974802982,0.48293887870889507,-0.31476570074850874,0.6409982758971723,39.888888888888886,9
8,40,60,10,20,0.6808526292212312,4.474896983750568,0.432850427501763,-0.3245106461767448,0.6199732777510555,52.111111111111114,9
8,40,60,10,28,0.7057445343288171,8.041856633347082,0.45263385706070913,-0.33496751411347697,0.6446880297327415,45.888888888888886,9
8,40,60,10,36,0.7241780526743249,6.709715425086734,0.4688806246292326,-0.3216881983712066,0.6567716986416173,41.22222222222222,9
8,40,60,10,44,0.7687120292737244,6.260803066167482,0.473899823332667,-0.3273011211138413,0.6500705882284828,38.55555555555556,9
8,40,60,14,20,0.7218752135399169,7.969211169596589,0.4587996526186623,-0.3341967065454312,0.6499231109991612,49.0,9
8,40,60,14,28,0.7348697909685784,7.709739755146272,0.488123374880601,-0.32365123604389473,0.6240852964355823,44.22222222222222,9
8,40,60,14,36,0.7580979276334021,7.5064564358212085,0.4747574619138344,-0.3335921196776867,0.641002759423812,39.77777777777778,9
8,40,60,14,44,0.7475890919628244,5.166403029219076,0.4504767884621505,-0.3262546259483379,0.6559293833803638,36.44444444444444,9
8,40,60,18,20,0.731082506658059,8.25160273602998,0.48930019701893823,-0.3174030794698354,0.6501394350887714,45.55555555555556,9
8,40,60,18,28,0.7539300038497939,6.03414082714374,0.4993010067434089,-0.32215763460419977,0.6486547718018696,41.888888888888886,9
8,40,60,18,36,0.7383294621249253,7.82567740969121,0.43717427591972347,-0.3442215395722963,0.6655776655776655,37.77777777777778,9
8,40,60,18,44,0.67441962656428,4.394790279784567,0.35632297769356436,-0.3675715666387343,0.6248175027586793,35.0,9
8,40,60,22,20,0.763966289428462,7.120909441159515,0.5284790955645409,-0.3144383164488441,0.6479109266434478,42.22222222222222,9
8,40,60,22,28,0.7644267138800882,9.449406242021404,0.47238138762696974,-0.3423706124239791,0.6602178272203449,39.55555555555556,9
8,40,60,22,36,0.7197745819409163,4.8132338165459325,0.4155341413096787,-0.3413521389824049,0.6477465537321058,36.0,9
8,40,60,22,44,0.7039244668809262,3.72220391333904,0.3613152177290307,-0.36665151072456453,0.6485942478352346,33.888888888888886,9
8,40,70,8,20,0.7303994726919936,9.626548039971844,0.4940872039932845,-0.31605926245451177,0.6420068954628788,44.111111111111114,9
8,40,70,8,28,0.7737176630454878,8.864969370571824,0.5159623357083872,-0.31226153595275263,0.6592845544065056,39.22222222222222,9
8,40,70,8,36,0.7522265143508335,6.780556669200379,0.48260197595305165,-0.3163454701229529,0.6393340118830315,36.0,9
8,40,70,8,44,0.7088149230480706,4.434646505775714,0.4001077220185991,-0.3383769704604995,0.6580397672309437,34.77777777777778,9
8,40,70,10,20,0.7121880428901689,7.865887214270044,0.4650003568683913,-0.329360514224039,0.6296279621080069,41.666666666666664,9
8,40,70,10,28,0.7812175348214585,10.716416202923048,0.4991648605129834,-0.3267933530645878,0.6820280150757507,37.888888888888886,9
8,40,70,10,36,0.7387815239189283,6.390037230052259,0.4386677999155497,-0.33835310050504214,0.6599948756020864,35.111111111111114,9
8,40,70,10,44,0.7236222958349331,4.439241733013465,0.40650845190288976,-0.34726716654735934,0.6382948342507166,34.0,9
8,40,70,14,20,0.744848901973587,9.280749562686204,0.49427286118275643,-0.32352904492664275,0.6631053700209146,39.0,9
8,40,70,14,28,0.8225540948522387,10.294362769934297,0.5338922060337455,-0.32035332096178065,0.6788648720021269,35.77777777777778,9
8,40,70,14,36,0.7372338036712469,4.932294385183333,0.43858389123232755,-0.3368164270215946,0.6445702957487638,33.77777777777778,9
8,40,70,14,44,0.7373475748940532,3.8242976725249966,0.3853474286023501,-0.36216633090307426,0.6648767082590612,32.44444444444444,9
8,40,70,18,20,0.7691534309170313,7.489000571023068,0.4890009019723895,-0.3245993904573617,0.670575316725484,36.44444444444444,9
8,40,70,18,28,0.7414378727643959,5.423286327368583,0.4555583156886977,-0.3303125953510639,0.6443863333606666,34.111111111111114,9
8,40,70,18,36,0.7119454504958104,4.09429869384349,0.37089528154087886,-0.3681713466302484,0.657972331976127,32.666666666666664,9
8,40,70,18,44,0.7154132591760359,3.6779919226282356,0.35772859282003516,-0.37105133953210834,0.6512205221972611,31.333333333333332,9
8,40,70,22,20,0.7694933910485146,5.348207021921155,0.46678449739960165,-0.3289736059453726,0.6365863938167861,34.22222222222222,9
8,40,70,22,28,0.7151463822403894,4.61699042486108,0.40035669336514523,-0.35761006787586574,0.6570332287362647,32.888888888888886,9
8,40,70,22,36,0.6962170389537026,3.338410892983128,0.33776110165257406,-0.3879897572832498,0.6549807052178969,32.111111111111114,9
8,40,70,22,44,0.7213780389579509,3.4745679326803733,0.33062760801691016,-0.3988344559467741,0.6373079292896247,30.555555555555557,9
10,15,35,8,20,0.506564178005117,3.223822168335701,0.2390043192657514,-0.4390068248116199,0.5768558919194363,66.33333333333333,9
10,15,35,8,28,0.49839652354223546,4.093745708055373,0.2702658451670695,-0.42529558848351673,0.5890020574964266,61.0,9
10,15,35,8,36,0.5679288110828026,4.761615217582185,0.30227480728914946,-0.41444534021501034,0.5741194827093536,55.55555555555556,9
10,15,35,8,44,0.6060905377266672,6.200538066526745,0.3461078187759068,-0.39448288096627654,0.5764250624829518,52.77777777777778,9
10,15,35,10,20,0.502581571669578,3.318830940806051,0.24708836727444128,-0.4278019164109664,0.5797262320649704,65.0,9
10,15,35,10,28,0.5092150970940554,3.5799301413521687,0.2407388451339471,-0.44013384052314114,0.580323209482295,60.0,9
10,15,35,10,36,0.5893596756802001,4.543908800331405,0.29888376411920503,-0.4105128295544343,0.5786174273950508,54.22222222222222,9
10,15,35,10,44,0.6332079977584141,8.637825411208139,0.3746626554960016,-0.387436255611362,0.5879131318417034,51.22222222222222,9
10,15,35,14,20,0.5084187858398087,3.473065551929764,0.2441059113512712,-0.42823022378477876,0.5703535160114561,62.0,9
10,15,35,14,28,0.592145562719717,4.418054106703622,0.30530445151058955,-0.4127450883319357,0.5820891546136105,56.77777777777778,9
10,15,35,14,36,0.5926609495456644,4.624297511323168,0.30370494748000604,-0.4106519534656956,0.5940258993290898,52.333333333333336,9
10,15,35,14,44,0.6124859235682082,4.197978150987729,0.32036362731176854,-0.38593153790495466,0.5572506509782724,48.333333333333336,9
10,15,35,18,20,0.5748936912428935,4.25608426539696,0.299221866250797,-0.4111608342898003,0.5708822386170036,58.666666666666664,9
10,15,35,18,28,0.56910416544725,3.1513229597605585,0.2702364967602801,-0.4330528843253249,0.5912974463266861,53.44444444444444,9
10,15,35,18,36,0.6314697897566798,5.2307226125386075,0.3308087826772741,-0.3993460482444097,0.6071890819126947,48.55555555555556,9
10,15,35,18,44,0.7252568925549181,6.341550497445057,0.40754011554612596,-0.36809299188925554,0.6253132450570225,45.22222222222222,9
10,15,35,22,20,0.525090199061018,3.8775240741217707,0.2528661941628634,-0.43130381086712277,0.5856192099716958,54.111111111111114,9
10,15,35,22,28,0.5982619216914099,3.8444755525430443,0.29452498822746626,-0.40657854870481813,0.6101255336768673,50.111111111111114,9
10,15,35,22,36,0.7346588356826925,6.038164335790453,0.40103681561464644,-0.38253552137588637,0.6311788775554331,45.666666666666664,9
10,15,35,22,44,0.7450026653775759,5.935326482821844,0.43122207810352625,-0.36609459803731387,0.6322777822379564,42.666666666666664,9
10,15,40,8,20,0.47747426649419356,3.153725510769532,0.23275847677941913,-0.4398460768075081,0.5701174295998718,63.0,9
10,15,40,8,28,0.5400187523613453,3.3015718870250215,0.2676515108578597,-0.41921804486585984,0.5749770277715962,57.44444444444444,9
10,15,40,8,36,0.6146720258968124,5.716486172271562,0.3300250338982351,-0.402282060473836,0.5799819664278721,52.111111111111114,9
10,15,40,8,44,0.6099047442422076,4.984852797135463,0.33610997651151764,-0.38807208408907884,0.569490626149118,48.22222222222222,9
10,15,40,10,20,0.5014421843541064,3.70718157879012,0.23544964342307673,-0.4587237792529121,0.5853404209520111,61.22222222222222,9
10,15,40,10,28,0.5869633052866292,4.904357038325025,0.30511430008140517,-0.40306714403711325,0.5854497384094901,56.55555555555556,9
10,15,40,10,36,0.5938585245929121,5.354134903271461,0.31644794506672475,-0.40402809288424435,0.5638817825974127,50.44444444444444,9
10,15,40,10,44,0.6474124431348968,6.629366012534594,0.3707041629527053,-0.3631367602961356,0.5892794328078016,47.0,9
10,15,40,14,20,0.5653968112656048,4.044226797071889,0.27300670147081935,-0.43214164648215375,0.5803903400349262,57.55555555555556,9
10,15,40,14,28,0.6120379000739186,4.972970709634672,0.32273520634446357,-0.41919501645981105,0.5815012836607263,53.333333333333336,9
10,15,40,14,36,0.6258875778850471,5.510042032935988,0.3387635229665824,-0.38829529834325843,0.569578338940624,48.0,9
10,15,40,14,44,0.6847586205302713,5.821209289846745,0.37777531644526857,-0.3733610468589714,0.6166779952745164,44.77777777777778,9
10,15,40,18,20,0.5683867568495873,4.639807198172189,0.2978531786243665,-0.40632826414156514,0.5790957921345915,54.22222222222222,9
10,15,40,18,28,0.5787578687224668,3.9957830273239483,0.2822576777161416,-0.4149969870451082,0.5938898460160564,50.0,9
10,15,40,18,36,0.7195411939452712,7.169849974928035,0.3852932372479977,-0.39026774748041637,0.6205884731431706,45.22222222222222,9
10,15,40,18,44,0.7391000342238895,5.707569592081811,0.4195582874613091,-0.3742339816024679,0.6336410026534347,42.55555555555556,9
10,15,40,22,20,0.5592186717157108,4.265285400240098,0.28140753342430397,-0.4127099920269075,0.5934132538919351,50.55555555555556,9
10,15,40,22,28,0.7022208985599572,5.736844601770293,0.36397283640794487,-0.3997597931260673,0.6295664684671777,47.0,9
10,15,40,22,36,0.7566413221824579,5.887227223135122,0.43152736329810404,-0.3705100914672142,0.636232479837131,43.22222222222222,9
10,15,40,22,44,0.7872223216563649,5.687942481613548,0.454236531324326,-0.3824156275726829,0.6340601280192886,40.0,9
10,15,50,8,20,0.548583208398446,5.218253902284974,0.27736257197259584,-0.4246763345514879,0.5645221996216684,60.0,9
10,15,50,8,28,0.6130787317856746,6.416872108088824,0.34436458610037146,-0.3981750639116023,0.587782859787075,51.55555555555556,9
10,15,50,8,36,0.6072728213522139,5.3657962953184795,0.33280573425286936,-0.39727635262268635,0.5799251329565429,47.111111111111114,9
10,15,50,8,44,0.6757142672930728,6.820132983891678,0.39795351400745627,-0.36374969261687784,0.6024029162371688,44.77777777777778,9
10,15,50,10,20,0.5400153409350859,4.07564045769775,0.2815306219659819,-0.3979436447690728,0.5650141853900561,58.22222222222222,9
10,15,50,10,28,0.609892172663379,4.893979490987105,0.34174740898570305,-0.37745584574427926,0.5779958795746022,49.666666666666664,9
10,15,50,10,36,0.6384552202946118,5.524848983538039,0.3543094031530851,-0.3739165180620536,0.5692778936047955,46.111111111111114,9
10,15,50,10,44,0.7093449865177317,6.412967343412702,0.41713291563565896,-0.3575576028451339,0.6137908703762363,43.666666666666664,9
10,15,50,14,20,0.5858346849490199,5.734967459072563,0.31224130166572034,-0.4072872619298478,0.58495975101371,54.666666666666664,9
10,15,50,14,28,0.609162881245653,5.3496262697106705,0.32659460856885913,-0.38840440347012195,0.5590970262128457,47.22222222222222,9
10,15,50,14,36,0.7142189952900908,5.198221474157478,0.41057835910388063,-0.36270581222895615,0.6125433464743893,43.888888888888886,9
10,15,50,14,44,0.7766765168443366,6.1723587629877175,0.4841495251260337,-0.3525893571470384,0.6400495731279086,40.55555555555556,9
10,15,50,18,20,0.6049086553981559,5.562010698419715,0.3290472787925602,-0.3810122300120928,0.5655235458399501,49.55555555555556,9
10,15,50,18,28,0.7329770036767405,6.391565988100733,0.4297528038349716,-0.35217496492836925,0.6402202035845659,44.55555555555556,9
10,15,50,18,36,0.7588416510447717,5.751906931734831,0.4556099681348979,-0.36961401643042313,0.6411555068835971,41.666666666666664,9
10,15,50,18,44,0.7667305435659753,5.943668793301216,0.45415883126272305,-0.35739856207835796,0.6378131249006428,38.22222222222222,9
10,15,50,22,20,0.7012442727485236,6.110468989123253,0.3690936241550562,-0.395054462736361,0.6136781417169134,44.666666666666664,9
10,15,50,22,28,0.7705905794269419,6.484189402836601,0.45092606774260574,-0.3656674028818285,0.642011268424579,41.77777777777778,9
10,15,50,22,36,0.7679691154034344,6.035441233961856,0.4465691686704244,-0.37388934240708027,0.6420080846268266,39.111111111111114,9
10,15,50,22,44,0.7339333127053408,5.089586386428675,0.4271252635568845,-0.3541483247285235,0.6494756445736838,36.44444444444444,9
10,15,60,8,20,0.5646864402207115,4.2761652153089305,0.3006142744108704,-0.40119322172345595,0.5791098714159486,58.111111111111114,9
10,15,60,8,28,0.5946435324204806,6.194660424361228,0.36180833996581735,-0.37149782174782864,0.5458329483203571,49.44444444444444,9
10,15,60,8,36,0.6737675202139225,8.232162768017417,0.39335961136251457,-0.3614082481815111,0.5869910280243602,45.22222222222222,9
10,15,60,8,44,0.7436011925861444,7.167446838209331,0.4479406845226561,-0.36065379122387964,0.611673699332047,42.55555555555556,9
10,15,60,10,20,0.6002008443313508,4.340673796598883,0.3294830006844449,-0.3975235323090901,0.576117008247675,56.111111111111114,9
10,15,60,10,28,0.6456361933613048,8.261301475751393,0.41855680842611726,-0.34468256473985,0.577291556959382,48.333333333333336,9
10,15,60,10,36,0.6950983756389396,8.226293311887613,0.4032499195887993,-0.36593074336654674,0.5982464729132341,44.0,9
10,15,60,10,44,0.8018590808117617,7.752392330725079,0.5239542618661777,-0.3373454221903627,0.6492034935694069,41.0,9
10,15,60,14,20,0.6806976168016702,10.313302680270258,0.42251468322529184,-0.37212219267593083,0.5682589175671171,51.77777777777778,9
10,15,60,14,28,0.6955768304963046,7.4823799261679085,0.4232097135651193,-0.35645650475521146,0.6054016637363469,46.111111111111114,9
10,15,60,14,36,0.7802112035742224,7.03381150929162,0.5037693250135487,-0.3467779913243315,0.6496883146647803,40.44444444444444,9
10,15,60,14,44,0.7980369862641369,6.617636905093317,0.4818086754262145,-0.3564888125450287,0.6443428749005281,38.333333333333336,9
10,15,60,18,20,0.6506713146576464,5.202692606232441,0.3775010842638109,-0.3603286715728417,0.5996677263983121,48.22222222222222,9
10,15,60,18,28,0.7421429814753447,5.9571374472076775,0.44786107159396693,-0.3577667005960124,0.6150310516598835,42.888888888888886,9
10,15,60,18,36,0.751329374337433,4.59614719203413,0.4439583314507567,-0.3594878168881879,0.6137013018629722,38.22222222222222,9
10,15,60,18,44,0.7426429924469365,4.6539820176047995,0.42027221013504196,-0.35207598492302244,0.6496017548649129,36.44444444444444,9
10,15,60,22,20,0.7549005312524645,5.99223039573618,0.4524955783683229,-0.35519133861245167,0.6267693340657533,43.44444444444444,9
10,15,60,22,28,0.7531714674992561,4.512838197705071,0.4346796775306496,-0.36888936359611135,0.6261816682976289,39.55555555555556,9
10,15,60,22,36,0.7373683603632976,5.113714290697384,0.43627952839730705,-0.3570645431056551,0.6337850548376864,36.666666666666664,9
10,15,60,22,44,0.7389017319774449,5.116942941668651,0.4235740535717092,-0.35045748663030907,0.6466759683671449,34.0,9
10,15,70,8,20,0.6394464851457752,5.400172134250378,0.35893258652861,-0.40600423143041897,0.584283733049102,58.0,9
10,15,70,8,28,0.6311409903466703,8.660869643615989,0.36893623467969117,-0.3772101741568533,0.558057643572856,50.22222222222222,9
10,15,70,8,36,0.6927903756946904,7.86131185705455,0.4213341207642556,-0.3633853762955915,0.5755333720188158,46.0,9
10,15,70,8,44,0.7600152694849865,6.470392007948255,0.4685241433580775,-0.349408531114911,0.6076969901766852,43.0,9
10,15,70,10,20,0.6267659419793459,6.950141590782565,0.37418015519763004,-0.4011362147876001,0.5790336323754491,55.55555555555556,9
10,15,70,10,28,0.6675702892625736,8.800999087246748,0.40736769650803123,-0.36288904100281744,0.5775560721043407,48.77777777777778,9
10,15,70,10,36,0.7064000888886918,5.689917338187396,0.41810834958744664,-0.3670507707096784,0.5925470780223606,44.333333333333336,9
10,15,70,10,44,0.7649850358051766,5.679429509759551,0.4794037840360084,-0.3469626494286705,0.6290196609008742,41.0,9
10,15,70,14,20,0.6419785390705474,6.663941723687419,0.3741231803192092,-0.36829485659818206,0.5574287739037663,52.0,9
10,15,70,14,28,0.648223104409602,4.479802721257899,0.37267613295537916,-0.3729860991866063,0.5778326889060094,46.888888888888886,9
10,15,70,14,36,0.7521221588059676,5.267165810582963,0.46697060530884765,-0.348062607506554,0.6284130800353862,41.22222222222222,9
10,15,70,14,44,0.7737720870309217,6.017125661722638,0.46829363068322283,-0.351372538805225,0.6292123046509012,38.22222222222222,9
10,15,70,18,20,0.6407540217281733,5.142075161059541,0.3680511236076153,-0.3798875624627475,0.5682556557193388,47.77777777777778,9
10,15,70,18,28,0.7219910787638353,5.690953604326609,0.4246693813645336,-0.3679171604169443,0.5979395676101102,43.111111111111114,9
10,15,70,18,36,0.7860379346482536,5.13400850153778,0.4651113303873444,-0.35513928938523354,0.6246059825007193,37.55555555555556,9
10,15,70,18,44,0.751050582792751,5.84639119400206,0.4745764605486593,-0.32641514473450095,0.6291569382384655,36.0,9
10,15,70,22,20,0.7132956912710471,6.496687366550233,0.4076497155946987,-0.3754745910133264,0.5942931563596711,43.22222222222222,9
10,15,70,22,28,0.7584756645172787,5.209513813377537,0.4289191129553086,-0.3730989501340537,0.6191001875212403,38.77777777777778,9
10,15,70,22,36,0.7966615428181929,5.693688103677598,0.4849600973746584,-0.33639869708731385,0.6367823239856264,35.55555555555556,9
10,15,70,22,44,0.7340258966390807,4.667511851149509,0.41822484299777335,-0.35655872482674594,0.6363632237406747,33.333333333333336,9
10,20,35,8,20,0.509610748725439,3.509019157896793,0.24455915468876427,-0.4344494805176537,0.588814666428046,67.0,9
10,20,35,8,28,0.5653618029991465,3.9221702947549,0.2764478533166377,-0.43310400762954654,0.5868263286146772,60.888888888888886,9
10,20,35,8,36,0.5598883682256458,4.639555254135655,0.3011185118571052,-0.4153424188686175,0.5874557970431994,54.888888888888886,9
10,20,35,8,44,0.5664495860167348,4.5940514243402815,0.2905296984026081,-0.39967115626834654,0.5763938757425348,53.333333333333336,9
10,20,35,10,20,0.5682640447895737,4.119808516538752,0.29140237370201644,-0.40163606720220835,0.5892191585133127,65.77777777777777,9
10,20,35,10,28,0.5666668002502231,5.235002717985416,0.30008384588542597,-0.4122549482908168,0.5733388891575372,59.22222222222222,9
10,20,35,10,36,0.5790335007472898,3.2764736697680314,0.2918365289903246,-0.3932277778502576,0.5999759264484045,54.111111111111114,9
10,20,35,10,44,0.6188107007216402,4.738537888209,0.327203027530337,-0.39010819578795103,0.5898743353444572,51.666666666666664,9
10,20,35,14,20,0.5104366519152131,3.6123086398698536,0.256096660751971,-0.43666197977159044,0.5776426083429199,63.0,9
10,20,35,14,28,0.5337195941176914,3.531278433067685,0.2572510515444557,-0.4199341746204439,0.5843440151529871,56.111111111111114,9
10,20,35,14,36,0.597253911681026,3.122381459867271,0.2809939094864489,-0.423866605840417,0.6047571722939902,51.333333333333336,9
10,20,35,14,44,0.6952357062412466,4.730951104547192,0.35616420305859414,-0.3932335261187634,0.6118396956205994,48.888888888888886,9
10,20,35,18,20,0.5153872496803164,2.9554301152595266,0.23947229434548267,-0.4372704849963365,0.5850962866793787,58.77777777777778,9
10,20,35,18,28,0.6452031247392997,4.180330780017062,0.3336735300532231,-0.3868813731739468,0.612802031640007,53.0,9
10,20,35,18,36,0.7253152251187336,4.751466299334412,0.3718799927668918,-0.3975791155632123,0.6311932604347036,48.55555555555556,9
10,20,35,18,44,0.7989888450701788,6.376533376876173,0.46847027093381577,-0.3703901035167363,0.6351964178859495,45.55555555555556,9
10,20,35,22,20,0.6284458430433126,4.421205044238794,0.3141137092548948,-0.40481227139833764,0.6064002096385868,53.55555555555556,9
10,20,35,22,28,0.7287793914084099,4.682914998962705,0.39328168165390115,-0.380004186425398,0.6279435818355931,49.888888888888886,9
10,20,35,22,36,0.761551001546525,7.163808379989326,0.4354232157371163,-0.3739728586487444,0.646527637283756,45.666666666666664,9
10,20,35,22,44,0.7860463631739693,6.4964268623862615,0.4594651466619216,-0.36712255884799117,0.6340196911902338,42.666666666666664,9
10,20,40,8,20,0.5606415306645283,4.459625482579913,0.2780561807677818,-0.42698282149675443,0.5722827040206869,61.111111111111114,9
10,20,40,8,28,0.589417654011879,5.4727763116666095,0.3195697853219545,-0.40295932700237524,0.5819173119550911,55.22222222222222,9
10,20,40,8,36,0.5996240621874414,4.530019020658759,0.3166054780074829,-0.3907529161167169,0.5799202394624486,50.22222222222222,9
10,20,40,8,44,0.6769440183360531,6.122415131113486,0.35179801890537427,-0.3965768142591781,0.5993869887949442,46.77777777777778,9
10,20,40,10,20,0.5765104552045934,4.473740072935213,0.2883083714819951,-0.4228884602015641,0.5824978009465358,59.0,9
10,20,40,10,28,0.5530817396572787,3.6516399928539136,0.26143199532222666,-0.42928161786981356,0.5899647762856071,54.22222222222222,9
10,20,40,10,36,0.6139724604198018,4.134487088124301,0.31210995048574286,-0.3985116923014795,0.6066588744260561,49.44444444444444,9
10,20,40,10,44,0.6867497471748584,5.69847002526237,0.35905305991745246,-0.3897249727651245,0.6166750633499767,45.666666666666664,9
10,20,40,14,20,0.5450987937625247,4.441754818875917,0.25929528475804037,-0.43773620982254463,0.5744710327832353,56.22222222222222,9
10,20,40,14,28,0.6145070460389428,4.474811813446008,0.3122205811372595,-0.39937705754462205,0.605265387170149,52.22222222222222,9
10,20,40,14,36,0.7030447010093722,5.790730076816658,0.3542620046974591,-0.4111103364165358,0.6208091065254004,47.44444444444444,9
10,20,40,14,44,0.764507709049487,6.129437150917357,0.4257340886354479,-0.3774785759684033,0.6424334344455679,43.666666666666664,9
10,20,40,18,20,0.6039549744227185,5.051792779266044,0.3219439586025341,-0.3915740233427342,0.6104037340096041,53.333333333333336,9
10,20,40,18,28,0.6885733588968425,3.81631432728809,0.36039998366695747,-0.39052329747929765,0.6140387074176481,49.77777777777778,9
10,20,40,18,36,0.7618921660277688,7.416906581434464,0.457863392128884,-0.37983603541516137,0.647290795980998,45.22222222222222,9
